x,y
1.217143383350227,0.37503560422531
5.43920904820757,5.604165388538788
1.6855378103497352,6.472052981396279
1.0790460692337376,-0.27831546823828446
6.649902171521926,1.9850965371057427
3.7981711047957325,4.0986706504313855
0.3059017079722528,0.8021047317772247
5.753810825821433,2.0726043401150274
3.1212274389404584,4.860163268738616
0.8057629236138714,0.30596094727275625
6.460555264442415,3.2092711492081336
3.824735092107148,5.359508985366308
0.037790780663664925,-0.11029563320838087
6.516329853249504,2.4414433081588767
4.1025497137211495,4.292927470151585
-0.14547902212944208,-0.5290733253835385
7.505006249749645,3.476400896768289
2.6551578448794078,5.367744946317583
0.6270469618367256,-1.0030323493665403
6.11377008769646,3.189490180622071
3.3773165907706444,5.380874647050656
1.9091760594756875,1.0013289448188853
4.454830747694868,3.976396736976903
2.2483635271565863,7.302425033712128
1.0811961808650565,1.2932644072372603
7.4385756643823155,2.243719379556577
3.0534577812669546,5.421575227027114
0.07316875264222533,0.6325820885540331
6.106455697064852,3.8995659625181833
3.008579349948043,6.000490908529637
1.3089090938496974,1.5549674757826542
6.131896959893162,3.6658298333561095
3.2905735178997793,5.628125494341769
1.005324733472924,0.7193423186444281
6.438766352642583,1.527302367914086
4.187913577375223,5.261098850148907
1.358590243420997,0.6423275228068587
4.54974092764048,1.8515376602257483
4.89565026315144,5.395645587855599
1.0730321061278083,-0.1800651163372906
8.160064895884133,3.644295896130846
3.675636150444383,4.769157370767768
1.3412135411181842,1.4066660505651951
5.696758028096365,1.5210776628964073
2.5589284795521903,3.7699887044278766
-1.349604218558167,1.0149209190233643
5.969224303631982,3.046581076031722
1.7288450473140093,4.811088520703143
1.279009147867277,-0.10500048229104952
6.36943063678337,2.866320697992923
3.039939156040731,7.09160924465994
0.6959358699000939,2.1035156518084084
6.160831570697742,2.816279244242637
2.5572755254774817,3.979029481031981
0.8199766116844476,1.2079576071810378
6.813782837092639,2.3032588674788403
2.8523452464634214,5.337304677532769
-0.6475184412214151,0.8606235588135053
6.554004714944676,2.7340918495324606
2.9290325216425694,5.874134847284566
2.7024633434954053,1.3248093328059332
5.624581701361943,2.414996299909249
3.662045776097309,5.181915919075899
0.10183343362180297,0.6092168008712693
6.27206385909849,2.5092518520086764
3.566783073096414,4.2856997563867365
0.1604915275187253,2.038306041303207
6.079209477650669,2.1205402065164876
2.0021564523362003,6.355142041732879
1.5322391642002642,-0.40296949017033734
5.274882323599389,2.424351210941227
3.1336565238453193,3.4175119261188023
1.3113405679216943,1.2772355577699033
7.016883697339158,3.151012446322489
3.368906796033943,4.103296445506414
0.4353009360941181,1.9702892981213562
6.691372319005401,1.643411052752714
4.294702957187601,3.6241901968036934
3.299315516900066,1.3375719516221518
7.229574910693126,5.118378777910587
3.382697088638642,4.763671774355405
0.5922121865763684,0.5399191545245757
6.593268280447049,2.2956813525444364
3.899787592207002,5.18167223029537
0.951504540725953,1.3859814654016163
6.110667152900156,3.1430511129050034
3.18510260188859,6.133578439615259
0.6109708541280041,1.8139520217946261
6.976745644400147,1.1573553982962426
1.5097191358610513,5.839428515853824
-0.1870272704511603,1.3022956895353417
5.296340200494071,2.8661932227767757
2.639606281624874,5.852299933796072
1.5007108841468622,1.4964755227809954
5.618188202074398,4.327024744313788
2.963373277277526,6.119182682456155
0.5764514903951177,0.19969732442379884
6.5541333882334065,3.504259899715641
3.7506363527187077,2.007683842921147
1.1932393827912495,1.1241994013803676
6.871108399965296,3.183980884673669
2.482053208024642,5.299839629246616
1.0283926820547329,-0.39819448438095884
6.991743880485865,3.118850055067326
3.9765319291976526,4.5768411162437985
1.8481491339454563,1.441726185949268
6.51023678472212,1.9618622900365983
3.8159316943343766,3.9881639891667735
1.3998620926326384,1.7027806208306833
7.600996563390902,3.7855414602250583
1.881162027323762,4.0610416913545615
0.5290476580301335,2.69995786954439
5.752231226389301,1.8375722533784744
2.1964052325113905,4.744743545851383
1.8692044982532643,0.4377181998683566
6.424676355001345,1.3384220784506675
2.9978739550719924,5.60056305212245
0.7564749892905344,1.6197782408669918
4.664556550679231,1.9419216659151028
3.8118477394373294,5.560421778815504
-0.34818600103530584,0.31335959029964766
5.18419115566874,3.532865700898581
4.297407835799006,4.869791226758346
0.1452191704507625,0.9359732057652999
6.569737386639743,2.3919278755153828
2.078229404211659,5.549202210147119
0.9122374640782315,-0.8455120540194434
5.571808559544037,2.598111902197155
2.9419276494402014,3.9844227472870353
1.252760846250926,1.060471373306453
5.802008464233751,2.7834663004976776
4.077590889552733,4.594633221264301
1.0123270149479762,1.0974797499993878
4.4003158267938325,2.839889155905748
5.460537502142619,4.273562828441677
1.8716541398025934,2.3702165225705354
6.039039898573179,1.9455852410915244
4.827647193898145,5.5687896783327515
0.22282092962349287,-0.8996057946276024
6.897179393414243,1.6272410048566943
4.040885680017788,6.369019827426002
-0.21774024147117788,0.7093656060377216
7.773796845853868,2.5270628846054204
2.602609755518072,4.690347441538607
1.3602302959199795,1.232259377943731
5.535551005186128,2.1502732182667343
3.1217267352512863,5.220154773628888
-2.02627284693647,1.025507456534077
6.903281426312832,3.9501234887336505
2.5670866899202482,3.9193751119507017
