x,y
-0.00921366000785049,-0.11429828937092174
-0.1393975395403162,0.9564524450115737
-0.11681994236251564,2.0599358577881337
1.1192211932968656,-0.11187321843658674
0.6662999198813655,1.463418790441499
0.9465254688255309,1.974229034992394
2.0526711500214927,0.3575218374874678
2.3184038789352805,1.1048944498504278
2.0700347704987045,1.919162227365201
-0.2517887670091008,-0.33933822294682425
-0.25005331442234396,0.8975037493154366
0.042003857707250014,2.179297591489606
1.0519719084484755,-0.035407718259192894
0.902681654328813,0.8264162614057828
1.0499276770660109,1.9101113773708005
2.0806186628926744,-0.021475911218856614
2.2111568857116555,1.0202913639800402
1.9779964590818702,2.238530487137016
-0.24567672107112318,0.13837659806777944
-0.0851767792624715,0.8991457630161486
0.24469752215659063,2.218724734138659
1.042416337785529,-0.14925319629928055
1.3044258114250433,0.8455873737584603
0.798670770716606,2.0340787159531897
2.1746508206552466,0.4829807716772755
2.2249177209607782,1.0202566238739263
1.5133014185773601,2.1339439553650235
0.08804466641117119,0.17255195662179795
-0.15444866299132945,0.8927184315857265
0.04247930186977857,1.8730647098725894
1.0171578902727352,-0.08971550246013371
1.5392913792674103,1.3479482538312324
0.8095640953335281,2.2398002165987037
1.5704161288832639,0.3843132614494327
2.020907308901167,1.2849798710517846
2.1341168987516443,2.2683117466900438
0.13247164848415402,0.03217263489511197
-0.10281885069124429,1.0811065707998793
-0.16876297113184147,2.0589568733508847
0.5700628678208267,-0.08111138704998223
1.3543234221073461,0.9376318407399044
0.9874728183518611,2.0196733162975145
1.8809667983838814,-0.046430117261611586
1.929280700849786,1.0225947668707558
2.083050903410374,2.050395184789472
0.4235062925683492,-0.09121442877251901
0.048517540051723484,0.9910044852898593
0.30278061954705726,1.8039758457883872
0.9767491834542195,0.2620223197218154
0.818269503095185,0.6149202263423165
1.0769605309122225,1.7825047411151482
2.038400047459074,-0.3484505291378203
1.4910846536402944,0.8048786392273757
2.336013718877011,1.9441233015611528
0.206404214483561,-0.21233934984982117
-0.28820490341930494,0.8000542003029539
0.5573379084122955,1.9949294472270704
0.8111311599485409,0.17806771256214704
0.8775932956440716,1.0413761848288643
1.018658738840051,2.1848603869589414
1.604538418137016,0.4177963429091345
2.2657830643820613,1.1267120789302987
2.0393307032709114,1.780091607957166
-0.12353722494837104,0.23184233515029976
-0.34764959740153545,1.2044466921675927
0.10654752710259417,2.099707089290259
1.0964287260590417,0.12662466227018251
0.6317328334605026,0.7996488152850427
0.6450921087838376,1.8505160551070425
1.8539094692021967,-0.21122919369798457
2.0990886450889508,0.9510744842066268
1.925178381979619,2.0759576469961867
0.4687817440320709,0.21343168631918918
0.10361920303685211,1.0599105769262915
-0.12422524933852415,2.060643981242226
0.8549720530851085,-0.022187555575118333
0.6529100459521934,1.2783788136506398
1.1850694717071362,2.0680992380119134
1.910919313547239,-0.02088165540687857
2.083835756478802,1.0340582093925348
2.1792140812882783,2.049188731074988
0.017503692107556906,0.19441737576970622
-0.11496814749251745,1.184877002149821
0.22462732933411736,2.2902191814402695
1.0869420185718344,-0.4996634254514576
1.0699436667296214,0.9141712839183791
1.0158513905698843,1.6387262320760638
2.2797185757092184,-0.20036383676009195
1.891556040645782,0.7248701973104174
2.1525344667140756,1.6857924570418392
-0.12018796101745753,-0.34958674438417253
0.16872442636051377,1.0705722864761773
0.0032483164255132364,2.2708403619548747
0.9822611913272097,0.11990958949215763
1.3913111213130773,0.33699740145241874
0.4813189884459772,2.0423978188914007
1.7239143925665494,-0.10727593045247832
2.0806039861991374,1.302306511467783
2.301041229861578,1.86623991121087
0.10766826829162082,-0.26759833776930236
-0.07557648607298005,0.8526222476856496
0.22177884417977223,1.9006106332534463
0.7638996176157733,0.056035715361164806
1.309332033835653,0.7871327167617017
0.8616766441787046,2.083253737351193
1.5401454367027807,-0.10195952472386488
2.0213207407222646,1.1837055110503825
1.7405502764136207,1.8802831092458725
-0.09135284612136879,0.0886300750819573
0.14330250049767695,0.8845512755443777
0.060062236967856564,1.6769586900427507
0.9968679463442144,-0.4725086369730561
1.0439525459706305,0.6107952829365019
0.6236296850973796,2.2091543764380854
2.155330555806959,-0.05685361463785232
1.7388046156455852,1.2222356915766324
1.8342825541139605,1.9034561068505784
0.12890722980902944,0.15176984362037715
-0.2632150570847445,0.9220274581272312
-0.06551127157050655,2.0153812136097713
0.8478878769436254,-0.12690159515024277
0.9889941995327298,0.9893621691955192
1.2144152957955459,1.8187668838910438
2.1758470696059997,-0.1835104616010374
2.5773341886190595,1.1755854942341046
2.4290662697882355,1.98632419165474
-0.05591589564314421,0.07409487400885088
0.34277078755968526,0.8765925566044489
-0.0762386121328819,2.1828923436469903
1.0184612440917822,-0.01923107427477849
1.1812655197521873,0.6666063865198242
1.0206506106452173,1.8187333718335486
1.811098256451106,0.02314983687378946
1.8050560038409567,1.0288725257980034
1.63258731470687,2.03672530090641
-0.34913749312412357,-0.052874506548525206
0.1618178615906161,1.0384352406895725
0.2002940909413048,2.0518043653069524
1.1366601381719363,0.4669689818871822
1.138642436342364,1.24308431120869
0.5027192604196402,2.1544840531798095
1.9464340891533662,0.0981723113046073
1.7715448047577647,0.9245255371433658
1.9806964859516183,1.88681459833113
0.15021866127200853,0.015292755207196723
0.43072225218489923,1.064282754191144
0.2609117051217593,2.2207088616055293
1.1705695100311175,0.017658539898996958
0.6821291977973305,0.715165854656526
1.1165744823540857,2.148686958934931
1.9884808961240195,0.0009198224597193356
2.0895880746826534,0.6101995598625374
1.5449719603586272,2.1154554721188337
0.2588425293802802,-0.6073943714041082
-0.17179678669292942,0.9170131872543434
-0.18672505772131243,2.087841716937981
0.6057581902465359,0.3306525115460086
0.8816522335539559,1.1831768523539976
0.687509176441726,1.9088335291535548
2.2435717807781703,0.09116687332097059
2.2468017922482804,1.040754435832055
1.9235768947850898,1.9421946127226433
-0.11366884623895715,0.2375151467276672
-0.33360645862556626,0.7432621295492823
0.10443707003875341,2.0168572984566024
0.8966335208467532,-0.1429911486705367
0.9591637080551092,1.1373602026446545
1.1130962055629015,1.647583354105886
1.8830389921238189,0.20847756804611928
1.9199538005128687,0.8256205807572725
2.2214990271697768,2.04830180081674
-0.079968023069942,-0.07032838270677076
-0.20296498441605404,0.45875740925145425
0.11473997161196364,2.2186294227512118
0.7194922819650258,-0.1891647197767944
0.9914372706351866,1.07968859908496
0.9039442039164816,1.98048493105509
2.020249977108592,0.13031683404758307
1.8619016855980617,1.1161947654353057
2.076327784500206,2.0596492324980327
-0.11508959962215562,-0.009588315858926682
0.21108958363046018,0.8523608577871656
-0.06368384599831128,1.8894065599524696
0.6197809690214786,0.32114032211602117
0.7359161472995945,1.2745934599873516
1.080690891140144,1.6326954932466125
2.022791527147754,-0.07803383942396902
1.8421726269050276,1.1103043149019705
2.212470019796614,2.1402281695260985
0.05514278469541417,0.2472320534564446
0.08953258124385133,0.8623847845410911
0.34956930486205745,2.1437922062079418
1.4499784024440177,-0.08201788435455788
0.8704035119927492,0.9387169022455493
1.0156868159377497,2.072961995254527
2.0381390137020547,-0.046006013167142645
2.28833536956621,0.8247455013052555
1.825079921350119,2.0696422861141954
